UMTS,310,260,40481,164132286,0,-122.228996,37.851349,1000,1,1,1659656954,1659656954,0
LTE,310,260,10601,47600701,0,-104.716461,36.003422,1000,1,1,1659657222,1659657222,0
LTE,310,260,46209,30437645,0,-96.066246,41.304741,1000,1,1,1659657341,1659657341,0
LTE,310,260,46209,30437635,0,-96.066246,41.304741,1000,1,1,1659657442,1659657442,0
LTE,310,260,16837,22894849,0,-122.2211,37.853085,1000,1,1,1659657458,1659657458,0
LTE,310,260,10526,24527106,0,-104.777786,35.948151,1000,1,1,1659657503,1659657503,0
